"Date","Price","Open","High","Low","Vol.","Change %"
"09/15/2023","35.20","35.50","35.70","34.35","26.39M","-2.22%"
"09/18/2023","35.25","35.20","35.35","35.20","12.87M","0.14%"
"09/19/2023","35.40","35.25","35.40","35.40","11.44M","0.43%"
"09/20/2023","35.60","35.40","36.10","35.50","3.04M","0.56%"
"09/21/2023","36.00","35.60","36.00","35.60","7.29M","1.12%"
"09/22/2023","35.95","36.00","36.00","35.80","10.51M","-0.14%"
"09/25/2023","35.80","35.95","36.00","35.00","9.03M","-0.42%"
"09/26/2023","34.75","35.80","35.50","34.75","14.18M","-2.93%"
"09/28/2023","34.50","34.75","35.00","34.50","9.35M","-0.72%"
"09/29/2023","34.45","34.50","34.50","34.40","10.98M","-0.14%"
"10/03/2023","35.20","34.45","35.45","34.45","21.44M","2.18%"
"10/04/2023","36.00","35.20","36.20","35.35","24.63M","2.27%"
"10/05/2023","36.00","36.00","36.00","35.70","7.84M","0.00%"
"10/06/2023","36.05","36.00","36.10","35.70","16.75M","0.14%"
"10/09/2023","35.90","36.05","35.90","35.80","6.74M","-0.42%"
"10/10/2023","35.65","35.90","35.75","35.65","6.79M","-0.70%"
"10/11/2023","35.00","35.65","35.65","34.65","10.15M","-1.82%"
"10/12/2023","34.70","35.00","35.00","34.65","11.74M","-0.86%"
"10/13/2023","34.70","34.70","34.70","34.45","33.16M","0.00%"
"10/16/2023","34.80","34.70","34.95","34.80","1.97M","0.29%"
"10/17/2023","35.20","34.80","35.25","35.00","14.92M","1.15%"
"10/18/2023","35.45","35.20","35.50","35.30","23.42M","0.71%"
"10/19/2023","35.70","35.45","35.75","35.60","11.82M","0.71%"
"10/20/2023","35.50","35.70","35.80","35.40","10.24M","-0.56%"
"10/23/2023","35.20","35.50","35.80","35.05","27.30M","-0.85%"
"10/24/2023","36.00","35.20","36.00","35.20","42.04M","2.27%"
"10/25/2023","35.55","36.00","36.00","35.25","20.63M","-1.25%"
"10/26/2023","35.00","35.55","35.50","35.00","13.61M","-1.55%"
"10/27/2023","35.35","35.00","35.35","35.05","5.84M","1.00%"
"10/30/2023","35.35","35.35","35.40","35.30","18.27M","0.00%"
"10/31/2023","34.80","35.35","35.45","34.60","18.03M","-1.56%"
"11/01/2023","35.40","34.80","35.40","34.95","45.75M","1.72%"
"11/02/2023","35.00","35.40","35.45","35.00","11.57M","-1.13%"
"11/03/2023","35.15","35.00","35.15","35.10","29.88M","0.43%"
"11/06/2023","35.30","35.15","35.30","35.15","9.13M","0.43%"
"11/07/2023","35.60","35.30","35.60","35.40","13.41M","0.85%"
"11/08/2023","35.70","35.60","35.70","35.45","10.79M","0.28%"
"11/09/2023","35.90","35.70","35.90","35.40","14.67M","0.56%"
"11/10/2023","35.70","35.90","35.95","35.70","24.29M","-0.56%"
"11/13/2023","36.00","35.70","36.00","35.70","12.67M","0.84%"
"11/14/2023","36.30","36.00","36.35","36.30","2.11M","0.83%"
"11/15/2023","37.00","36.30","37.20","36.50","10.47M","1.93%"
"11/16/2023","37.00","37.00","37.10","37.00","18.09M","0.00%"
"11/17/2023","37.00","37.00","37.00","37.00","35.33M","0.00%"
"11/20/2023","37.10","37.00","37.20","37.00","7.36M","0.27%"
"11/21/2023","37.30","37.10","37.30","37.15","3.64M","0.54%"
"11/22/2023","38.20","37.30","38.25","37.50","33.87M","2.41%"
"11/23/2023","38.95","38.20","38.95","38.15","4.63M","1.96%"
"11/24/2023","39.00","38.95","39.10","38.95","3.54M","0.13%"
"11/27/2023","38.85","39.05","39.10","38.80","6.01M","-0.38%"
"11/28/2023","38.50","38.85","38.80","38.50","8.76M","-0.90%"
"11/29/2023","38.45","38.50","38.50","38.45","56.91M","-0.13%"
"11/30/2023","39.00","38.45","39.10","38.45","67.23M","1.43%"
"12/01/2023","39.10","39.00","39.10","39.00","6.78M","0.26%"
