"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2024","95.00","95.50","95.00","90.00","896.82K","-0.52%"
"11/20/2024","95.00","95.00","95.00","95.00","241.68K","0.00%"
"11/21/2024","95.00","95.00","95.00","95.00","268.67K","0.00%"
"11/22/2024","95.00","95.00","95.00","95.00","87.86K","0.00%"
"11/25/2024","95.00","95.00","95.00","95.00","74.27K","0.00%"
"11/26/2024","95.00","95.00","95.00","95.00","21.86K","0.00%"
"11/27/2024","95.00","95.00","95.00","95.00","56.09K","0.00%"
"11/28/2024","95.00","95.00","95.00","95.00","300.58K","0.00%"
"11/29/2024","95.00","95.00","95.00","95.00","5.77M","0.00%"
"12/02/2024","95.00","95.00","95.00","95.00","154.33K","0.00%"
"12/03/2024","95.00","95.00","95.00","95.00","120.06K","0.00%"
"12/04/2024","95.00","95.00","95.00","95.00","429.23K","0.00%"
"12/05/2024","95.00","95.00","95.00","93.00","5.11M","0.00%"
"12/06/2024","95.00","95.00","95.00","95.00","128.70K","0.00%"
"12/09/2024","95.00","95.00","95.00","95.00","43.66K","0.00%"
"12/10/2024","95.00","95.00","95.00","95.00","104.78K","0.00%"
"12/11/2024","95.00","95.00","95.00","95.00","104.04K","0.00%"
"12/12/2024","95.00","95.00","95.00","95.00","288.28K","0.00%"
"12/13/2024","95.00","95.00","95.00","95.00","149.21K","0.00%"
"12/16/2024","95.00","95.00","95.00","95.00","116.57K","0.00%"
"12/17/2024","95.00","95.00","95.00","95.00","568.63K","0.00%"
"12/18/2024","95.00","95.00","95.00","95.00","354.16K","0.00%"
"12/19/2024","93.00","95.00","93.00","93.00","3.04M","-2.11%"
"12/20/2024","93.00","93.00","93.00","93.00","183.90K","0.00%"
"12/23/2024","93.00","93.00","93.00","93.00","312.32K","0.00%"
"12/24/2024","93.00","93.00","93.00","93.00","88.98K","0.00%"
"12/27/2024","93.00","93.00","93.00","93.00","1.22M","0.00%"
"12/30/2024","93.00","93.00","93.00","93.00","179.02K","0.00%"
"12/31/2024","93.00","93.00","93.00","93.00","353.51K","0.00%"
"01/02/2025","93.00","93.00","93.00","93.00","218.37K","0.00%"
"01/03/2025","93.00","93.00","93.00","93.00","327.27K","0.00%"
"01/06/2025","93.00","93.00","93.00","93.00","423.46K","0.00%"
"01/07/2025","93.00","93.00","93.00","93.00","267.62K","0.00%"
"01/08/2025","93.00","93.00","93.00","93.00","238.54K","0.00%"
"01/09/2025","93.00","93.00","93.00","93.00","143.48K","0.00%"
"01/10/2025","93.00","93.00","93.00","93.00","103.69K","0.00%"
"01/13/2025","93.00","93.00","93.00","93.00","162.61K","0.00%"
"01/14/2025","93.00","93.00","93.00","93.00","721.47K","0.00%"
"01/15/2025","93.00","93.00","93.00","93.00","706.56K","0.00%"
"01/16/2025","93.00","93.00","93.00","93.00","720.29K","0.00%"
"01/17/2025","93.00","93.00","93.00","93.00","101.91K","0.00%"
"01/20/2025","93.00","93.00","93.00","93.00","193.90K","0.00%"
"01/21/2025","93.00","93.00","93.00","93.00","636.90K","0.00%"
"01/22/2025","93.00","93.00","93.00","93.00","356.11K","0.00%"
"01/23/2025","93.00","93.00","93.00","93.00","1.08M","0.00%"
"01/24/2025","93.00","93.00","93.00","93.00","1.06M","0.00%"
"01/27/2025","93.00","93.00","93.00","93.00","528.75K","0.00%"
"01/28/2025","93.00","93.00","93.00","93.00","4.16M","0.00%"
"01/29/2025","93.00","93.00","93.00","93.00","2.67M","0.00%"
"01/30/2025","93.00","93.00","93.00","93.00","2.08M","0.00%"
"01/31/2025","93.00","93.00","93.00","93.00","1.11M","0.00%"
"02/03/2025","93.00","93.00","93.00","93.00","239.04K","0.00%"
"02/04/2025","93.00","93.00","93.00","93.00","255.51K","0.00%"
"02/05/2025","93.00","93.00","93.00","93.00","193.04K","0.00%"
"02/06/2025","93.00","93.00","93.00","93.00","358.34K","0.00%"
"02/07/2025","93.00","93.00","93.00","93.00","438.00K","0.00%"
"02/10/2025","93.00","93.00","93.00","93.00","260.04K","0.00%"
"02/11/2025","93.00","93.00","93.00","93.00","241.32K","0.00%"
"02/12/2025","93.00","93.00","93.00","93.00","450.93K","0.00%"
"02/13/2025","93.00","93.00","93.00","93.00","392.74K","0.00%"
"02/14/2025","93.00","93.00","93.00","93.00","590.38K","0.00%"
"02/17/2025","93.00","93.00","93.00","93.00","1.55M","0.00%"
"02/18/2025","93.00","93.00","93.00","93.00","415.11K","0.00%"
"02/19/2025","93.00","93.00","93.00","93.00","2.07M","0.00%"
"02/20/2025","93.00","93.00","93.00","93.00","1.86M","0.00%"
"02/21/2025","93.00","93.00","93.00","93.00","541.23K","0.00%"
"02/24/2025","93.00","93.00","93.00","93.00","464.86K","0.00%"
"02/25/2025","93.00","93.00","93.00","93.00","1.50M","0.00%"
"02/26/2025","93.00","93.00","93.00","93.00","2.09M","0.00%"
"02/27/2025","93.00","93.00","93.00","93.00","294.85K","0.00%"
"02/28/2025","93.00","93.00","93.00","93.00","190.88K","0.00%"
"03/03/2025","93.00","93.00","93.00","93.00","182.56K","0.00%"
"03/04/2025","93.00","93.00","93.00","93.00","185.91K","0.00%"
"03/05/2025","93.00","93.00","93.00","93.00","141.39K","0.00%"
"03/06/2025","93.00","93.00","93.00","93.00","70.24K","0.00%"
"03/07/2025","93.00","93.00","93.00","93.00","109.95K","0.00%"
"03/10/2025","93.00","93.00","93.00","93.00","131.00K","0.00%"
"03/11/2025","93.00","93.00","93.00","93.00","106.71K","0.00%"
"03/12/2025","93.00","93.00","93.00","93.00","78.53K","0.00%"
"03/13/2025","93.00","93.00","93.00","93.00","115.85K","0.00%"
"03/14/2025","93.00","93.00","93.00","93.00","102.65K","0.00%"
"03/17/2025","93.00","93.00","93.00","93.00","92.62K","0.00%"
"03/18/2025","83.70","93.00","83.70","83.70","221.59K","-10.00%"
"03/19/2025","83.70","83.70","83.70","83.70","265.65K","0.00%"
"03/20/2025","83.70","83.70","83.70","83.70","91.00K","0.00%"
"03/21/2025","83.70","83.70","83.70","83.70","116.44K","0.00%"
"03/24/2025","83.70","83.70","83.70","83.70","350.03K","0.00%"
"03/25/2025","83.70","83.70","83.70","83.70","267.70K","0.00%"
"03/26/2025","83.70","83.70","83.70","83.70","169.43K","0.00%"
"03/27/2025","83.70","83.70","83.70","83.70","235.65K","0.00%"
"03/28/2025","83.70","83.70","83.70","83.70","75.38K","0.00%"
"04/02/2025","83.70","83.70","83.70","83.70","446.98K","0.00%"
"04/03/2025","83.70","83.70","83.70","83.70","341.61K","0.00%"
"04/04/2025","83.70","83.70","83.70","83.70","1.54M","0.00%"
"04/07/2025","83.70","83.70","83.70","83.70","893.94K","0.00%"
"04/08/2025","83.70","83.70","83.70","83.70","532.11K","0.00%"
"04/09/2025","83.70","83.70","83.70","83.70","223.76K","0.00%"
"04/10/2025","83.70","83.70","83.70","83.70","829.93K","0.00%"
"04/11/2025","83.70","83.70","83.70","83.70","1.05M","0.00%"
"04/14/2025","83.70","83.70","83.70","83.70","95.26K","0.00%"
"04/15/2025","83.70","83.70","83.70","83.70","84.51K","0.00%"
"04/16/2025","83.70","83.70","83.70","83.70","498.30K","0.00%"
"04/17/2025","83.70","83.70","83.70","83.70","48.34K","0.00%"
"04/22/2025","83.70","83.70","83.70","83.70","39.79K","0.00%"
"04/23/2025","83.70","83.70","83.70","83.70","105.14K","0.00%"
"04/24/2025","83.70","83.70","83.70","83.70","181.13K","0.00%"
"04/25/2025","83.70","83.70","83.70","83.70","2.07M","0.00%"
"04/28/2025","83.70","83.70","83.70","83.70","496.61K","0.00%"
"04/29/2025","83.70","83.70","83.70","83.70","547.36K","0.00%"
"04/30/2025","83.70","83.70","83.70","83.70","303.95K","0.00%"
"05/02/2025","83.70","83.70","83.70","83.70","316.48K","0.00%"
"05/05/2025","83.70","83.70","83.70","83.70","535.19K","0.00%"
"05/06/2025","83.70","83.70","83.70","83.70","706.86K","0.00%"
"05/07/2025","83.70","83.70","83.70","83.70","319.19K","0.00%"
"05/08/2025","83.70","83.70","83.70","83.70","344.62K","0.00%"
"05/09/2025","83.70","83.70","83.70","83.70","299.48K","0.00%"
"05/12/2025","83.70","83.70","83.70","83.70","609.03K","0.00%"
"05/13/2025","83.70","83.70","83.70","83.70","550.20K","0.00%"
"05/14/2025","83.70","83.70","83.70","83.70","422.52K","0.00%"
"05/15/2025","83.70","83.70","83.70","83.70","158.59K","0.00%"
"05/16/2025","83.70","83.70","83.70","83.70","252.44K","0.00%"
"05/19/2025","83.70","83.70","83.70","83.70","420.33K","0.00%"
"05/20/2025","83.70","83.70","83.70","83.70","493.91K","0.00%"
"05/21/2025","83.70","83.70","83.70","83.70","149.99K","0.00%"
"05/22/2025","83.70","83.70","83.70","83.70","553.76K","0.00%"
"05/23/2025","83.70","83.70","83.70","83.70","325.53K","0.00%"
"05/26/2025","83.70","83.70","83.70","83.70","215.27K","0.00%"
"05/27/2025","83.70","83.70","83.70","83.70","189.39K","0.00%"
"05/28/2025","83.70","83.70","83.70","83.70","491.39K","0.00%"
"05/29/2025","83.70","83.70","83.70","83.70","280.98K","0.00%"
"05/30/2025","83.70","83.70","83.70","83.70","215.67K","0.00%"
"06/02/2025","83.70","83.70","83.70","83.70","289.66K","0.00%"
"06/03/2025","83.70","83.70","83.70","83.70","245.64K","0.00%"
"06/04/2025","83.70","83.70","83.70","83.70","478.25K","0.00%"
"06/05/2025","83.70","83.70","83.70","83.70","10.92M","0.00%"
"06/10/2025","83.70","83.70","83.70","83.70","689.37K","0.00%"
"06/11/2025","83.70","83.70","83.70","83.70","729.00K","0.00%"
"06/13/2025","90.00","83.70","90.00","83.70","1.14M","7.53%"
"06/16/2025","90.00","90.00","90.00","90.00","334.80K","0.00%"
"06/17/2025","90.00","90.00","90.00","90.00","199.52K","0.00%"
"06/18/2025","90.00","90.00","90.00","90.00","852.01K","0.00%"
"06/19/2025","90.00","90.00","90.00","90.00","543.82K","0.00%"
"06/20/2025","87.90","90.00","87.90","85.00","1.34M","-2.33%"
"06/23/2025","87.90","87.90","87.90","87.90","703.24K","0.00%"
"06/24/2025","92.00","87.90","92.00","88.90","999.06K","4.66%"
"06/25/2025","100.00","92.00","100.00","91.90","7.37M","8.70%"
"06/26/2025","105.90","100.00","105.90","105.90","1.43M","5.90%"
"06/27/2025","95.40","105.90","95.40","95.40","1.34M","-9.92%"
"06/30/2025","95.40","95.40","95.40","95.40","1.69M","0.00%"
"07/01/2025","95.40","95.40","95.40","95.40","438.20K","0.00%"
"07/02/2025","95.40","95.40","95.40","95.40","452.16K","0.00%"
"07/03/2025","95.40","95.40","95.40","95.40","333.16K","0.00%"
"07/04/2025","92.50","93.40","92.50","90.00","592.40K","-3.04%"
"07/07/2025","92.50","92.50","92.50","92.50","454.23K","0.00%"
"07/08/2025","92.50","92.50","92.50","92.50","817.04K","0.00%"
"07/09/2025","92.50","92.50","92.50","92.50","812.75K","0.00%"
"07/10/2025","92.50","92.50","92.50","92.50","1.03M","0.00%"
"07/11/2025","94.00","92.50","94.00","94.00","1.46M","1.62%"
"07/14/2025","99.00","94.00","99.00","99.00","1.76M","5.32%"
"07/16/2025","102.00","99.00","102.00","102.00","879.91K","3.03%"
"07/17/2025","112.20","102.00","112.20","104.90","6.44M","10.00%"
"07/18/2025","123.40","122.80","123.40","118.00","7.29M","9.98%"
"07/21/2025","129.80","123.40","129.80","129.80","2.85M","5.19%"
"07/22/2025","135.00","129.80","135.00","129.90","3.16M","4.01%"
"07/23/2025","135.00","135.00","135.00","135.00","2.38M","0.00%"
"07/24/2025","135.00","135.00","135.00","135.00","1.41M","0.00%"
"07/25/2025","135.00","135.00","135.00","135.00","1.01M","0.00%"
"07/28/2025","135.00","135.00","135.00","135.00","2.01M","0.00%"
"07/29/2025","135.00","135.00","135.00","135.00","3.05M","0.00%"
"07/30/2025","135.00","135.00","135.00","135.00","2.36M","0.00%"
"07/31/2025","135.00","135.00","135.00","135.00","2.72M","0.00%"
"08/01/2025","148.00","135.00","148.00","148.00","2.84M","9.63%"
"08/04/2025","155.00","148.00","155.00","155.00","1.62M","4.73%"
"08/05/2025","170.50","155.00","170.50","160.00","4.64M","10.00%"
"08/06/2025","183.00","170.50","183.00","167.50","4.14M","7.33%"
"08/07/2025","175.00","183.00","175.00","173.90","3.13M","-4.37%"
"08/08/2025","168.60","175.00","168.60","168.60","1.51M","-3.66%"
"08/11/2025","168.60","168.60","168.60","168.60","783.47K","0.00%"
"08/12/2025","168.60","168.60","168.60","168.60","1.31M","0.00%"
"08/13/2025","168.60","168.60","168.60","168.60","977.13K","0.00%"
"08/14/2025","168.60","168.60","168.60","168.60","739.22K","0.00%"
