"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2023","1,043.80","1,043.80","1,064.80","1,038.10","30.43K","0.00%"
"05/23/2023","1,043.80","1,043.80","1,100.00","1,038.00","38.19K","0.00%"
"05/24/2023","1,148.00","1,043.80","1,148.00","1,148.00","290.62K","9.98%"
"05/25/2023","1,148.00","1,148.00","1,259.00","1,130.00","62.35K","0.00%"
"05/26/2023","1,148.00","1,148.00","1,200.00","1,130.00","84.99K","0.00%"
"05/30/2023","1,250.00","1,148.00","1,250.00","1,250.00","145.10K","8.89%"
"05/31/2023","1,250.00","1,250.00","1,262.60","1,210.10","299.62K","0.00%"
"06/01/2023","1,250.00","1,250.00","1,262.60","1,231.00","91.03K","0.00%"
"06/02/2023","1,250.00","1,250.00","1,253.00","1,200.00","292.60K","0.00%"
"06/05/2023","1,250.00","1,250.00","1,250.00","1,205.00","63.61K","0.00%"
"06/06/2023","1,250.00","1,250.00","1,244.00","1,235.00","19.00K","0.00%"
"06/07/2023","1,250.00","1,250.00","1,239.90","1,150.00","16.87K","0.00%"
"06/08/2023","1,250.00","1,250.00","1,229.00","1,200.00","8.29K","0.00%"
"06/09/2023","1,250.00","1,250.00","1,229.40","1,180.00","161.96K","0.00%"
"06/13/2023","1,250.00","1,250.00","1,228.90","1,200.00","301.26K","0.00%"
"06/14/2023","1,250.00","1,250.00","1,245.00","1,156.00","195.53K","0.00%"
"06/15/2023","1,250.00","1,250.00","1,244.00","1,171.70","90.74K","0.00%"
"06/16/2023","1,250.00","1,250.00","1,219.00","1,166.00","18.99K","0.00%"
"06/19/2023","1,250.00","1,250.00","1,219.90","1,135.10","88.22K","0.00%"
"06/20/2023","1,250.00","1,250.00","1,209.00","1,130.00","14.80K","0.00%"
"06/21/2023","1,250.00","1,250.00","1,198.00","1,130.00","19.48K","0.00%"
"06/22/2023","1,250.00","1,250.00","1,198.00","1,150.00","8.87K","0.00%"
"06/23/2023","1,250.00","1,250.00","1,191.30","1,131.50","116.73K","0.00%"
"06/26/2023","1,250.00","1,250.00","1,150.00","1,130.00","123.55K","0.00%"
"06/27/2023","1,250.00","1,250.00","1,200.00","1,130.00","253.72K","0.00%"
"06/30/2023","1,250.00","1,250.00","1,180.00","1,150.00","64.55K","0.00%"
"07/03/2023","1,250.00","1,250.00","1,239.00","1,156.30","31.16K","0.00%"
"07/04/2023","1,200.00","1,250.00","1,200.00","1,200.00","565.82K","-4.00%"
"07/05/2023","1,200.00","1,200.00","1,245.00","1,170.00","42.02K","0.00%"
"07/06/2023","1,200.00","1,200.00","1,244.00","1,190.00","240.22K","0.00%"
"07/07/2023","1,200.00","1,200.00","1,244.00","1,200.00","42.47K","0.00%"
"07/10/2023","1,200.00","1,200.00","1,225.00","1,180.00","123.45K","0.00%"
"07/11/2023","1,191.00","1,200.00","1,191.00","1,191.00","661.30K","-0.75%"
"07/12/2023","1,175.00","1,191.00","1,175.00","1,175.00","430.10K","-1.34%"
"07/13/2023","1,175.00","1,175.00","1,184.00","1,155.00","47.21K","0.00%"
"07/14/2023","1,175.00","1,175.00","1,179.00","1,150.00","11.59K","0.00%"
"07/17/2023","1,175.00","1,175.00","1,175.00","1,057.50","52.03K","0.00%"
"07/18/2023","1,175.00","1,175.00","1,153.00","1,076.10","20.55K","0.00%"
"07/19/2023","1,175.00","1,175.00","1,149.00","1,066.70","177.25K","0.00%"
"07/20/2023","1,175.00","1,175.00","1,160.00","1,100.00","68.86K","0.00%"
"07/21/2023","1,175.00","1,175.00","1,149.00","1,065.00","25.63K","0.00%"
"07/24/2023","1,175.00","1,175.00","1,149.90","1,058.10","49.11K","0.00%"
"07/25/2023","1,175.00","1,175.00","1,155.00","1,102.00","25.61K","0.00%"
"07/26/2023","1,175.00","1,175.00","1,149.40","1,065.00","134.65K","0.00%"
"07/27/2023","1,175.00","1,175.00","1,130.00","1,059.00","118.11K","0.00%"
"07/28/2023","1,175.00","1,175.00","1,119.90","1,060.00","89.63K","0.00%"
"07/31/2023","1,175.00","1,175.00","1,057.50","1,057.50","218.09K","0.00%"
"08/01/2023","1,175.00","1,175.00","1,057.50","1,057.50","190.12K","0.00%"
"08/02/2023","1,175.00","1,175.00","1,057.50","1,057.50","3.94K","0.00%"
"08/03/2023","1,175.00","1,175.00","1,117.00","1,057.50","86.18K","0.00%"
"08/04/2023","1,175.00","1,175.00","1,117.00","1,057.50","116.42K","0.00%"
"08/07/2023","1,175.00","1,175.00","1,114.90","1,057.50","21.88K","0.00%"
"08/08/2023","1,175.00","1,175.00","1,100.00","1,057.50","46.87K","0.00%"
"08/09/2023","1,175.00","1,175.00","1,090.00","1,057.50","11.36K","0.00%"
"08/10/2023","1,175.00","1,175.00","1,085.00","1,057.50","4.39K","0.00%"
"08/11/2023","1,175.00","1,175.00","1,092.00","1,057.50","24.25K","0.00%"
"08/14/2023","1,175.00","1,175.00","1,175.00","1,057.50","142.18K","0.00%"
"08/15/2023","1,170.00","1,175.00","1,170.00","1,170.00","388.85K","-0.43%"
"08/16/2023","1,170.00","1,170.00","1,170.00","1,065.00","42.72K","0.00%"
"08/17/2023","1,170.00","1,170.00","1,150.00","1,070.30","3.93K","0.00%"
"08/18/2023","1,170.00","1,170.00","1,163.00","1,070.00","41.11K","0.00%"
"08/21/2023","1,170.00","1,170.00","1,169.90","1,070.00","6.12K","0.00%"
"08/22/2023","1,170.00","1,170.00","1,100.00","1,080.00","24.43K","0.00%"
"08/23/2023","1,170.00","1,170.00","1,160.00","1,070.00","247.85K","0.00%"
"08/24/2023","1,170.00","1,170.00","1,160.00","1,081.00","136.00K","0.00%"
"08/25/2023","1,170.00","1,170.00","1,160.00","1,080.00","24.57K","0.00%"
"08/28/2023","1,170.00","1,170.00","1,148.00","1,100.10","45.14K","0.00%"
"08/29/2023","1,100.00","1,170.00","1,100.00","1,100.00","1.20M","-5.98%"
"08/30/2023","1,100.00","1,100.00","1,100.00","1,100.00","316.40K","0.00%"
"08/31/2023","1,100.00","1,100.00","1,100.00","1,100.00","621.36K","0.00%"
"09/01/2023","1,100.00","1,100.00","1,100.00","1,075.00","6.62K","0.00%"
"09/04/2023","1,100.00","1,100.00","1,100.00","1,050.00","86.18K","0.00%"
"09/05/2023","1,090.00","1,100.00","1,090.00","1,090.00","288.92K","-0.91%"
"09/06/2023","1,090.10","1,090.00","1,090.10","1,090.10","234.29K","0.01%"
"09/07/2023","1,075.00","1,090.10","1,075.00","1,075.00","1.80M","-1.39%"
"09/08/2023","1,075.00","1,075.00","1,099.90","1,075.00","7.61K","0.00%"
"09/11/2023","1,075.00","1,075.00","1,099.90","1,050.00","39.35K","0.00%"
"09/12/2023","1,050.00","1,075.00","1,050.00","1,050.00","410.23K","-2.33%"
"09/13/2023","1,050.00","1,050.00","1,075.00","994.00","19.69K","0.00%"
"09/14/2023","1,025.00","1,050.00","1,025.00","1,025.00","274.52K","-2.38%"
"09/15/2023","1,025.00","1,025.00","1,050.00","1,000.00","25.05K","0.00%"
"09/18/2023","1,025.00","1,025.00","1,035.00","1,001.00","84.54K","0.00%"
"09/19/2023","1,025.00","1,025.00","1,050.00","1,025.00","18.26K","0.00%"
"09/20/2023","1,025.00","1,025.00","1,050.00","1,025.00","5.20K","0.00%"
"09/21/2023","1,025.00","1,025.00","1,098.50","1,025.00","10.43K","0.00%"
"09/22/2023","1,025.00","1,025.00","1,092.00","970.00","8.20K","0.00%"
"09/25/2023","1,025.00","1,025.00","1,094.00","1,030.00","5.50K","0.00%"
"09/26/2023","1,025.00","1,025.00","1,090.80","1,030.00","6.55K","0.00%"
"09/28/2023","1,025.00","1,025.00","1,094.00","1,030.00","9.55K","0.00%"
"09/29/2023","1,025.00","1,025.00","1,090.00","1,030.00","68.25K","0.00%"
"10/03/2023","1,025.00","1,025.00","1,088.00","1,000.00","22.77K","0.00%"
"10/04/2023","1,025.00","1,025.00","1,050.00","1,025.00","69.64K","0.00%"
"10/05/2023","1,025.00","1,025.00","1,028.90","1,000.00","12.30K","0.00%"
"10/06/2023","1,025.00","1,025.00","1,035.00","1,015.10","13.57K","0.00%"
"10/09/2023","1,025.00","1,025.00","1,035.00","1,005.00","20.57K","0.00%"
"10/10/2023","1,025.00","1,025.00","1,025.00","1,005.00","54.05K","0.00%"
"10/11/2023","1,025.00","1,025.00","1,027.00","1,000.00","42.92K","0.00%"
"10/12/2023","1,025.00","1,025.00","1,025.00","1,000.00","43.46K","0.00%"
"10/13/2023","1,025.00","1,025.00","1,015.00","1,000.10","6.22K","0.00%"
"10/16/2023","1,025.00","1,025.00","1,030.00","1,000.00","20.52K","0.00%"
"10/17/2023","1,025.00","1,025.00","1,029.90","1,000.00","107.56K","0.00%"
"10/18/2023","1,025.00","1,025.00","1,030.00","1,001.00","59.46K","0.00%"
"10/19/2023","1,020.00","1,025.00","1,020.00","1,020.00","207.66K","-0.49%"
"10/20/2023","1,020.00","1,020.00","1,050.00","1,020.00","9.05K","0.00%"
"10/23/2023","1,020.00","1,020.00","1,050.00","1,025.20","7.18K","0.00%"
"10/24/2023","1,020.00","1,020.00","1,020.00","1,020.00","396.02K","0.00%"
"10/25/2023","1,020.00","1,020.00","1,079.00","1,027.00","1.84K","0.00%"
"10/26/2023","1,050.00","1,020.00","1,050.00","1,050.00","1.67M","2.94%"
"10/27/2023","1,050.00","1,050.00","1,079.70","1,000.00","9.83K","0.00%"
"10/30/2023","1,050.00","1,050.00","1,077.90","992.10","9.42K","0.00%"
"10/31/2023","1,050.00","1,050.00","1,050.00","1,000.20","16.47K","0.00%"
"11/01/2023","1,050.00","1,050.00","1,050.00","1,000.20","70.41K","0.00%"
"11/02/2023","1,050.00","1,050.00","1,069.00","1,020.10","59.79K","0.00%"
"11/03/2023","1,050.00","1,050.00","1,075.00","1,022.50","75.32K","0.00%"
"11/06/2023","1,050.00","1,050.00","1,075.00","1,001.20","57.17K","0.00%"
"11/07/2023","1,050.00","1,050.00","1,068.00","1,002.00","38.87K","0.00%"
"11/08/2023","1,050.00","1,050.00","1,055.00","1,045.00","18.41K","0.00%"
"11/09/2023","1,050.00","1,050.00","1,050.00","1,050.00","1.00M","0.00%"
"11/10/2023","1,050.00","1,050.00","1,085.00","1,045.00","8.78K","0.00%"
"11/13/2023","1,050.00","1,050.00","1,070.00","1,045.50","17.32K","0.00%"
"11/14/2023","1,050.00","1,050.00","1,065.00","1,040.10","10.46K","0.00%"
"11/15/2023","1,050.00","1,050.00","1,050.00","1,050.00","2.23M","0.00%"
"11/16/2023","1,050.00","1,050.00","1,050.00","1,040.00","20.34K","0.00%"
"11/17/2023","1,050.00","1,050.00","1,045.00","1,020.00","9.91K","0.00%"
"11/20/2023","1,050.00","1,050.00","1,060.00","1,020.00","29.52K","0.00%"
"11/21/2023","1,050.00","1,050.00","1,059.90","1,035.00","12.74K","0.00%"
"11/22/2023","1,050.00","1,050.00","1,059.90","1,050.00","238.55K","0.00%"
"11/23/2023","1,050.00","1,050.00","1,070.00","1,050.10","8.99K","0.00%"
"11/24/2023","1,050.00","1,050.00","1,090.00","1,050.00","3.20K","0.00%"
"11/27/2023","1,050.00","1,050.00","1,154.00","1,050.00","119.55K","0.00%"
"11/28/2023","1,050.00","1,050.00","1,098.00","1,050.00","27.28K","0.00%"
"11/29/2023","1,150.00","1,050.00","1,150.00","1,150.00","421.72K","9.52%"
"11/30/2023","1,150.00","1,150.00","1,152.00","1,080.20","187.56K","0.00%"
"12/01/2023","1,150.00","1,150.00","1,174.90","1,150.00","49.64K","0.00%"
"12/04/2023","1,150.00","1,150.00","1,155.00","1,150.00","6.25K","0.00%"
"12/05/2023","1,150.00","1,150.00","1,161.00","1,081.00","15.84K","0.00%"
"12/06/2023","1,150.00","1,150.00","1,150.00","1,101.00","15.77K","0.00%"
"12/07/2023","1,150.00","1,150.00","1,150.00","1,100.00","12.08K","0.00%"
"12/08/2023","1,150.00","1,150.00","1,149.90","1,080.00","5.40K","0.00%"
"12/11/2023","1,150.00","1,150.00","1,149.90","1,055.00","27.51K","0.00%"
"12/12/2023","1,150.00","1,150.00","1,140.00","1,060.00","3.37K","0.00%"
"12/13/2023","1,150.00","1,150.00","1,150.00","1,130.00","86.25K","0.00%"
"12/14/2023","1,150.00","1,150.00","1,150.00","1,100.10","3.26K","0.00%"
"12/15/2023","1,150.00","1,150.00","1,140.00","1,100.00","24.01K","0.00%"
"12/18/2023","1,150.00","1,150.00","1,140.00","1,086.60","16.73K","0.00%"
"12/19/2023","1,150.00","1,150.00","1,136.00","1,100.00","191.06K","0.00%"
"12/20/2023","1,150.00","1,150.00","1,126.00","1,100.00","91.96K","0.00%"
"12/21/2023","1,130.00","1,150.00","1,130.00","1,130.00","2.34M","-1.74%"
"12/22/2023","1,130.00","1,130.00","1,150.00","1,110.10","188.70K","0.00%"
"12/27/2023","1,100.00","1,130.00","1,100.00","1,100.00","244.41K","-2.65%"
"12/28/2023","1,100.00","1,100.00","1,120.00","1,030.20","57.84K","0.00%"
"12/29/2023","1,100.00","1,100.00","1,109.80","1,010.00","22.32K","0.00%"
"01/02/2024","1,100.00","1,100.00","1,104.00","1,026.40","28.74K","0.00%"
"01/03/2024","1,100.00","1,100.00","1,100.00","1,025.00","37.32K","0.00%"
"01/04/2024","1,100.00","1,100.00","1,098.70","1,053.00","26.86K","0.00%"
"01/05/2024","1,196.00","1,100.00","1,196.00","1,196.00","1.43M","8.73%"
"01/08/2024","1,196.00","1,196.00","1,196.00","1,098.00","48.26K","0.00%"
"01/09/2024","1,196.00","1,196.00","1,160.00","1,100.00","287.29K","0.00%"
"01/10/2024","1,196.00","1,196.00","1,158.50","1,100.20","47.23K","0.00%"
"01/11/2024","1,196.00","1,196.00","1,158.50","1,098.60","105.63K","0.00%"
"01/12/2024","1,196.00","1,196.00","1,155.00","1,102.50","104.30K","0.00%"
"01/15/2024","1,196.00","1,196.00","1,158.00","1,101.00","68.38K","0.00%"
"01/16/2024","1,196.00","1,196.00","1,157.90","1,105.00","15.49K","0.00%"
"01/17/2024","1,196.00","1,196.00","1,140.00","1,102.00","39.40K","0.00%"
"01/18/2024","1,196.00","1,196.00","1,158.50","1,103.00","24.66K","0.00%"
"01/19/2024","1,196.00","1,196.00","1,158.50","1,113.10","10.54K","0.00%"
"01/22/2024","1,110.00","1,196.00","1,110.00","1,110.00","1.77M","-7.19%"
"01/23/2024","1,100.00","1,110.00","1,100.00","1,100.00","254.39K","-0.90%"
"01/24/2024","1,100.00","1,100.00","1,150.00","990.10","28.45K","0.00%"
"01/25/2024","1,100.00","1,100.00","1,145.00","1,080.00","43.82K","0.00%"
"01/26/2024","1,100.00","1,100.00","1,150.00","1,100.00","120.12K","0.00%"
"01/29/2024","1,090.00","1,100.00","1,090.00","1,090.00","534.55K","-0.91%"
"01/30/2024","1,090.00","1,090.00","1,116.70","1,060.00","48.82K","0.00%"
"01/31/2024","1,090.00","1,090.00","1,125.00","1,049.00","68.54K","0.00%"
"02/01/2024","1,090.00","1,090.00","1,147.90","1,050.00","10.32K","0.00%"
"02/02/2024","1,100.00","1,090.00","1,100.00","1,100.00","1.91M","0.92%"
"02/05/2024","1,100.00","1,100.00","1,100.00","1,100.00","607.08K","0.00%"
"02/06/2024","1,100.00","1,100.00","1,147.90","1,105.00","34.50K","0.00%"
"02/07/2024","1,100.00","1,100.00","1,150.00","1,100.00","28.43K","0.00%"
"02/08/2024","1,100.00","1,100.00","1,149.00","1,100.00","45.51K","0.00%"
"02/09/2024","1,100.00","1,100.00","1,130.00","1,100.00","82.02K","0.00%"
"02/12/2024","1,100.00","1,100.00","1,146.60","990.00","115.10K","0.00%"
"02/13/2024","1,100.00","1,100.00","1,099.90","1,010.00","15.19K","0.00%"
"02/14/2024","1,100.00","1,100.00","1,090.00","995.00","40.28K","0.00%"
"02/15/2024","1,100.00","1,100.00","1,077.00","990.10","24.72K","0.00%"
"02/16/2024","1,100.00","1,100.00","1,020.00","990.00","34.47K","0.00%"
"02/19/2024","1,100.00","1,100.00","1,029.80","990.00","7.48K","0.00%"
"02/20/2024","1,100.00","1,100.00","1,000.00","990.00","9.91K","0.00%"
"02/21/2024","1,100.00","1,100.00","999.00","990.00","9.60K","0.00%"
"02/22/2024","1,100.00","1,100.00","990.00","990.00","4.22K","0.00%"
"02/23/2024","1,100.00","1,100.00","1,000.00","990.00","217.82K","0.00%"
"02/26/2024","990.00","1,100.00","990.00","990.00","340.88K","-10.00%"
"02/27/2024","990.00","990.00","990.00","891.00","79.18K","0.00%"
"02/28/2024","990.00","990.00","999.00","891.10","221.61K","0.00%"
"02/29/2024","900.00","990.00","900.00","900.00","1.18M","-9.09%"
"03/01/2024","900.00","900.00","968.40","891.00","43.21K","0.00%"
"03/04/2024","900.00","900.00","977.00","892.00","14.56K","0.00%"
"03/05/2024","900.00","900.00","979.00","822.00","19.87K","0.00%"
"03/06/2024","900.00","900.00","919.00","875.00","11.46K","0.00%"
"03/07/2024","900.00","900.00","925.00","890.00","18.57K","0.00%"
"03/08/2024","900.00","900.00","900.00","900.00","1.17M","0.00%"
"03/11/2024","900.10","900.00","900.10","900.10","260.87K","0.01%"
"03/12/2024","901.00","900.10","901.00","901.00","513.05K","0.10%"
"03/13/2024","901.00","901.00","901.00","901.00","1.67M","0.00%"
"03/14/2024","901.00","901.00","901.00","901.00","1.11M","0.00%"
"03/15/2024","901.00","901.00","919.50","900.10","9.64K","0.00%"
"03/18/2024","901.00","901.00","969.80","902.00","6.09K","0.00%"
"03/19/2024","901.00","901.00","950.00","899.00","70.68K","0.00%"
"03/20/2024","901.00","901.00","950.00","898.00","10.97K","0.00%"
"03/21/2024","900.00","901.00","900.00","900.00","2.03M","-0.11%"
"03/22/2024","900.00","900.00","900.00","900.00","300.32K","0.00%"
"03/25/2024","900.00","900.00","900.00","900.00","28.15K","0.00%"
"03/26/2024","899.90","900.00","899.90","899.90","614.01K","-0.01%"
"03/27/2024","900.00","899.90","900.00","900.00","226.61K","0.01%"
"03/28/2024","900.10","900.00","900.10","900.00","1.01M","0.01%"
"04/02/2024","900.10","900.10","964.90","905.00","18.01K","0.00%"
"04/03/2024","900.10","900.10","950.00","902.10","32.52K","0.00%"
"04/04/2024","900.10","900.10","943.00","902.00","77.19K","0.00%"
"04/05/2024","900.10","900.10","944.90","900.00","18.62K","0.00%"
"04/08/2024","900.10","900.10","901.00","860.20","48.47K","0.00%"
"04/12/2024","900.00","900.10","900.00","900.00","336.31K","-0.01%"
"04/15/2024","900.00","900.00","899.40","825.50","14.12K","0.00%"
"04/16/2024","900.00","900.00","898.00","835.50","324.57K","0.00%"
"04/17/2024","900.00","900.00","840.00","835.00","15.96K","0.00%"
"04/18/2024","900.00","900.00","839.90","831.50","9.96K","0.00%"
"04/19/2024","900.00","900.00","840.00","831.50","15.40K","0.00%"
"04/22/2024","900.00","900.00","840.00","831.50","7.15K","0.00%"
"04/23/2024","820.00","900.00","820.00","820.00","823.44K","-8.89%"
"04/24/2024","820.00","820.00","820.00","820.00","571.39K","0.00%"
"04/25/2024","820.00","820.00","835.00","786.00","41.43K","0.00%"
"04/26/2024","795.30","820.00","795.30","795.30","685.87K","-3.01%"
"04/29/2024","796.00","795.30","796.00","796.00","643.54K","0.09%"
"04/30/2024","796.00","796.00","849.50","795.40","455.43K","0.00%"
"05/02/2024","796.00","796.00","869.00","812.30","119.80K","0.00%"
"05/03/2024","796.00","796.00","857.30","815.50","70.73K","0.00%"
"05/06/2024","796.00","796.00","855.00","805.00","30.54K","0.00%"
"05/07/2024","796.00","796.00","840.00","812.00","132.11K","0.00%"
"05/08/2024","820.00","796.00","820.00","820.00","767.15K","3.02%"
"05/09/2024","820.00","820.00","899.00","830.10","7.04K","0.00%"
"05/10/2024","820.00","820.00","895.00","847.10","5.05K","0.00%"
