"Date","Price","Open","High","Low","Vol.","Change %"
"02/03/2025","394.00","394.00","394.00","394.00","160.49K","0.00%"
"02/04/2025","394.00","394.00","394.00","394.00","477.93K","0.00%"
"02/05/2025","394.00","394.00","394.00","394.00","799.85K","0.00%"
"02/06/2025","394.00","394.00","394.00","394.00","508.06K","0.00%"
"02/07/2025","394.00","394.00","394.00","394.00","452.35K","0.00%"
"02/10/2025","394.00","394.00","394.00","394.00","496.01K","0.00%"
"02/11/2025","414.90","394.00","414.90","414.90","1.12M","5.30%"
"02/12/2025","431.00","414.90","431.00","431.00","1.11M","3.88%"
"02/13/2025","474.10","431.00","474.10","470.00","1.04M","10.00%"
"02/14/2025","480.00","474.10","489.00","480.00","5.06M","1.24%"
"02/17/2025","480.00","480.00","480.00","480.00","787.94K","0.00%"
"02/18/2025","480.00","480.00","480.00","480.00","319.75K","0.00%"
"02/19/2025","480.00","480.00","480.00","480.00","370.46K","0.00%"
"02/20/2025","480.00","480.00","480.00","480.00","340.32K","0.00%"
"02/21/2025","480.00","480.00","480.00","480.00","359.33K","0.00%"
"02/24/2025","480.00","480.00","480.00","480.00","410.04K","0.00%"
"02/25/2025","480.00","480.00","480.00","480.00","333.59K","0.00%"
"02/26/2025","480.00","480.00","480.00","480.00","293.56K","0.00%"
"02/27/2025","480.00","480.00","480.00","480.00","95.36K","0.00%"
"02/28/2025","480.00","480.00","480.00","480.00","41.16K","0.00%"
"03/03/2025","480.00","480.00","480.00","480.00","708.04K","0.00%"
"03/04/2025","480.00","480.00","480.00","480.00","119.58K","0.00%"
"03/05/2025","480.00","480.00","480.00","480.00","80.71K","0.00%"
"03/06/2025","480.00","480.00","480.00","480.00","139.18K","0.00%"
"03/07/2025","480.00","480.00","480.00","480.00","129.84K","0.00%"
"03/10/2025","480.00","480.00","480.00","480.00","150.94K","0.00%"
"03/11/2025","480.00","480.00","480.00","480.00","64.12K","0.00%"
"03/12/2025","480.00","480.00","480.00","480.00","421.76K","0.00%"
"03/13/2025","480.00","480.00","480.00","480.00","101.40K","0.00%"
"03/14/2025","480.00","480.00","480.00","480.00","162.84K","0.00%"
"03/17/2025","480.00","480.00","480.00","480.00","32.69K","0.00%"
"03/18/2025","480.00","480.00","480.00","480.00","72.62K","0.00%"
"03/19/2025","480.00","480.00","480.00","480.00","34.56K","0.00%"
"03/20/2025","480.00","480.00","480.00","480.00","115.30K","0.00%"
"03/21/2025","480.00","480.00","480.00","480.00","28.62K","0.00%"
"03/24/2025","480.00","480.00","480.00","480.00","44.80K","0.00%"
"03/25/2025","480.00","480.00","480.00","480.00","76.07K","0.00%"
"03/26/2025","480.00","480.00","480.00","480.00","74.88K","0.00%"
"03/27/2025","480.00","480.00","480.00","480.00","80.62K","0.00%"
"03/28/2025","480.00","480.00","480.00","480.00","13.89K","0.00%"
"04/02/2025","480.00","480.00","480.00","480.00","42.53K","0.00%"
"04/03/2025","480.00","480.00","480.00","480.00","154.49K","0.00%"
"04/04/2025","480.00","480.00","480.00","480.00","31.92K","0.00%"
"04/07/2025","480.00","480.00","480.00","480.00","42.95K","0.00%"
"04/08/2025","480.00","480.00","480.00","480.00","56.08K","0.00%"
"04/09/2025","480.00","480.00","480.00","480.00","44.90K","0.00%"
"04/10/2025","480.00","480.00","480.00","480.00","45.83K","0.00%"
"04/11/2025","480.00","480.00","480.00","480.00","48.73K","0.00%"
"04/14/2025","480.00","480.00","480.00","480.00","35.37K","0.00%"
"04/15/2025","480.00","480.00","480.00","480.00","25.38K","0.00%"
"04/16/2025","480.00","480.00","480.00","480.00","53.76K","0.00%"
"04/17/2025","480.00","480.00","480.00","480.00","30.40K","0.00%"
"04/22/2025","480.00","480.00","480.00","480.00","33.69K","0.00%"
"04/23/2025","480.00","480.00","480.00","480.00","75.21K","0.00%"
"04/24/2025","480.00","480.00","480.00","480.00","87.33K","0.00%"
"04/25/2025","432.00","435.00","435.00","432.00","1.45M","-10.00%"
"04/28/2025","432.00","432.00","432.00","432.00","604.07K","0.00%"
"04/29/2025","432.00","432.00","432.00","432.00","459.33K","0.00%"
"04/30/2025","432.00","432.00","432.00","432.00","209.28K","0.00%"
"05/02/2025","432.00","432.00","432.00","432.00","478.56K","0.00%"
"05/05/2025","432.00","432.00","432.00","432.00","349.17K","0.00%"
"05/06/2025","432.00","432.00","432.00","432.00","387.97K","0.00%"
"05/07/2025","432.00","432.00","432.00","432.00","232.15K","0.00%"
"05/08/2025","440.00","432.00","440.00","440.00","1.76M","1.85%"
"05/09/2025","440.00","440.00","440.00","440.00","1.10M","0.00%"
"05/12/2025","440.00","440.00","440.00","440.00","289.15K","0.00%"
"05/13/2025","440.00","440.00","440.00","440.00","230.11K","0.00%"
"05/14/2025","440.00","440.00","440.00","440.00","401.00K","0.00%"
"05/15/2025","440.00","440.00","440.00","440.00","553.16K","0.00%"
"05/16/2025","440.00","440.00","440.00","440.00","342.50K","0.00%"
"05/19/2025","440.00","440.00","440.00","440.00","158.10K","0.00%"
"05/20/2025","440.00","440.00","440.00","440.00","315.51K","0.00%"
"05/21/2025","440.00","440.00","440.00","440.00","220.76K","0.00%"
"05/22/2025","440.00","440.00","440.00","440.00","220.22K","0.00%"
"05/23/2025","440.00","440.00","440.00","440.00","454.76K","0.00%"
"05/26/2025","440.00","440.00","440.00","440.00","291.08K","0.00%"
"05/27/2025","440.00","440.00","440.00","440.00","337.55K","0.00%"
"05/28/2025","440.00","440.00","440.00","440.00","523.56K","0.00%"
"05/29/2025","440.00","440.00","440.00","440.00","358.94K","0.00%"
"05/30/2025","440.00","440.00","440.00","440.00","400.10K","0.00%"
"06/02/2025","440.00","440.00","440.00","440.00","226.16K","0.00%"
"06/03/2025","450.00","440.00","450.00","450.00","714.30K","2.27%"
"06/04/2025","450.00","450.00","450.00","450.00","617.87K","0.00%"
"06/05/2025","450.00","450.00","450.00","450.00","928.33K","0.00%"
"06/10/2025","420.00","420.00","420.00","420.00","666.89K","-6.67%"
"06/11/2025","438.90","420.00","438.90","430.00","572.36K","4.50%"
"06/13/2025","438.90","438.90","438.90","438.90","236.12K","0.00%"
"06/16/2025","438.90","438.90","438.90","438.90","646.93K","0.00%"
"06/17/2025","438.90","438.90","438.90","438.90","482.89K","0.00%"
"06/18/2025","440.00","438.90","440.00","440.00","2.62M","0.25%"
"06/19/2025","440.00","440.00","440.00","440.00","2.28M","0.00%"
"06/20/2025","440.00","440.00","440.00","440.00","186.18K","0.00%"
"06/23/2025","440.00","440.00","440.00","440.00","318.53K","0.00%"
