"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/2026","24.90","25.00","25.50","24.80","28.12M","-0.40%"
"03/11/2026","25.00","25.00","25.30","24.90","59.03M","0.00%"
"03/10/2026","25.00","25.00","25.10","24.95","80.26M","0.00%"
"03/09/2026","25.00","25.95","25.85","24.50","48.27M","-3.66%"
"03/06/2026","25.95","26.00","26.25","25.90","43.21M","-0.19%"
"03/05/2026","26.00","26.00","26.15","26.00","29.74M","0.00%"
"03/04/2026","26.00","26.50","26.50","25.90","46.39M","-1.89%"
"03/03/2026","26.50","25.95","26.50","25.70","32.72M","2.12%"
"03/02/2026","25.95","26.50","26.15","25.75","30.70M","-2.08%"
"02/27/2026","26.50","26.20","26.85","26.30","44.77M","1.15%"
"02/26/2026","26.20","26.60","26.60","26.00","66.91M","-1.50%"
"02/25/2026","26.60","27.00","27.00","26.00","63.10M","-1.48%"
"02/24/2026","27.00","25.85","27.20","25.85","97.87M","4.45%"
"02/23/2026","25.85","25.90","26.00","25.70","26.57M","-0.19%"
"02/20/2026","25.90","26.00","26.30","25.85","21.61M","-0.38%"
"02/19/2026","26.00","25.00","26.00","24.55","51.89M","4.00%"
"02/18/2026","25.00","25.75","25.75","24.90","34.77M","-2.91%"
"02/17/2026","25.75","27.50","28.00","25.25","103.49M","-4.63%"
"02/16/2026","27.00","24.80","27.00","25.00","86.72M","8.87%"
"02/13/2026","24.80","24.15","24.90","24.05","28.15M","2.69%"
"02/12/2026","24.15","24.00","24.40","23.90","52.05M","0.62%"
"02/11/2026","24.00","24.10","24.40","23.80","61.36M","-0.41%"
"02/10/2026","24.10","23.05","25.00","23.05","135.53M","3.88%"
"02/09/2026","23.20","23.00","23.25","22.95","67.14M","0.87%"
"02/06/2026","23.00","23.00","23.45","22.85","57.24M","0.00%"
"02/05/2026","23.00","22.80","23.55","22.80","106.63M","0.88%"
"02/04/2026","22.80","22.75","22.80","22.60","21.88M","0.22%"
"02/03/2026","22.75","22.55","22.75","22.50","32.22M","0.89%"
"02/02/2026","22.55","22.40","22.70","22.40","18.67M","-0.22%"
"01/30/2026","22.60","22.95","22.95","22.60","30.98M","-0.88%"
"01/29/2026","22.80","22.60","23.10","22.50","18.34M","0.88%"
"01/28/2026","22.60","22.50","23.00","22.40","33.36M","0.44%"
"01/27/2026","22.50","22.05","22.80","22.35","26.46M","2.04%"
"01/26/2026","22.05","22.40","22.70","22.05","34.35M","-1.56%"
"01/23/2026","22.40","22.05","22.90","22.05","22.76M","1.59%"
"01/22/2026","22.05","22.95","22.95","22.00","54.28M","-3.92%"
"01/21/2026","22.95","22.90","22.95","22.80","40.11M","0.22%"
"01/20/2026","22.90","23.00","23.00","22.85","30.22M","0.00%"
"01/19/2026","22.90","22.75","23.65","22.85","52.88M","0.66%"
"01/16/2026","22.75","22.80","23.10","22.75","30.52M","-0.22%"
"01/15/2026","22.80","22.95","24.40","22.80","78.41M","-0.65%"
"01/14/2026","22.95","22.95","23.50","22.90","53.41M","0.00%"
"01/13/2026","22.95","23.00","23.50","22.85","86.23M","-0.22%"
"01/12/2026","23.00","22.65","23.00","22.75","28.87M","1.55%"
"01/09/2026","22.65","22.60","23.00","22.60","27.93M","0.22%"
"01/08/2026","22.60","22.90","24.10","22.60","35.52M","-1.31%"
"01/07/2026","22.90","23.50","23.75","22.75","29.74M","-2.55%"
"01/06/2026","23.50","25.00","25.00","23.30","48.73M","-6.00%"
"01/05/2026","25.00","23.00","25.00","22.10","34.72M","8.70%"
"01/02/2026","23.00","21.00","23.00","21.90","14.28M","9.52%"
"12/31/2025","21.00","21.35","21.90","21.00","57.60M","-1.64%"
"12/30/2025","21.35","21.00","22.40","21.00","75.07M","1.67%"
"12/29/2025","21.00","20.50","21.00","20.50","594.38M","2.44%"
"12/24/2025","20.50","20.50","20.75","20.50","38.18M","0.00%"
"12/23/2025","20.50","20.50","20.80","20.45","49.77M","0.00%"
"12/22/2025","20.50","20.50","20.95","20.50","27.32M","0.00%"
"12/19/2025","20.50","20.95","21.00","20.50","22.64M","-2.15%"
"12/18/2025","20.95","20.80","21.00","20.60","29.60M","0.72%"
"12/17/2025","20.80","20.10","20.90","20.05","41.51M","4.00%"
"12/16/2025","20.00","20.00","20.15","20.00","385.83M","0.00%"
"12/15/2025","20.00","20.05","20.60","20.00","67.93M","-0.50%"
"12/12/2025","20.10","20.20","20.35","20.05","106.07M","-0.50%"
"12/11/2025","20.20","20.20","20.50","20.20","156.32M","-0.49%"
"12/10/2025","20.30","20.50","20.60","20.20","44.14M","-2.87%"
"12/09/2025","20.90","20.50","21.00","20.40","183.56M","-0.71%"
"12/08/2025","21.05","21.50","21.75","21.00","28.58M","-2.09%"
"12/05/2025","21.50","21.00","22.30","20.70","46.09M","2.87%"
"12/04/2025","20.90","21.00","21.00","20.60","17.70M","-0.48%"
"12/03/2025","21.00","20.90","21.00","20.50","54.41M","0.48%"
"12/02/2025","20.90","21.00","21.00","20.50","310.25M","-0.48%"
"12/01/2025","21.00","21.00","22.45","20.80","93.92M","0.00%"
"11/28/2025","21.00","21.00","21.05","20.80","103.29M","0.00%"
"11/27/2025","21.00","20.80","21.00","20.85","14.44M","0.96%"
"11/26/2025","20.80","20.70","21.05","20.60","110.52M","0.48%"
"11/25/2025","20.70","20.80","20.90","20.55","81.76M","-0.48%"
"11/24/2025","20.80","20.50","20.80","20.45","21.88M","1.46%"
"11/21/2025","20.50","21.00","20.95","20.05","128.69M","-2.38%"
"11/20/2025","21.00","21.65","21.50","20.95","17.94M","-3.00%"
"11/19/2025","21.65","22.00","22.50","21.50","488.36M","-1.59%"
"11/18/2025","22.00","22.25","22.50","22.00","15.47M","-1.12%"
"11/17/2025","22.25","23.00","22.75","22.15","8.80M","-3.26%"
"11/14/2025","23.00","23.00","23.00","22.00","132.62M","0.00%"
"11/13/2025","23.00","22.00","23.70","22.05","50.89M","4.55%"
"11/12/2025","22.00","22.00","22.00","21.05","35.93M","10.00%"
"11/11/2025","20.00","21.80","21.70","19.90","56.28M","-8.26%"
"11/10/2025","21.80","22.00","21.95","21.65","22.81M","-0.91%"
"11/07/2025","22.00","22.50","22.10","21.65","23.37M","-2.22%"
"11/06/2025","22.50","23.00","23.00","21.35","32.33M","-2.17%"
"11/05/2025","23.00","23.00","23.50","23.00","39.42M","0.00%"
"11/04/2025","23.00","23.70","23.05","22.90","26.05M","-2.95%"
"11/03/2025","23.70","24.45","24.30","22.50","68.16M","-3.07%"
"10/31/2025","24.45","23.00","24.45","23.00","46.60M","6.30%"
"10/30/2025","23.00","23.15","23.70","23.00","15.24M","-0.65%"
"10/29/2025","23.15","23.10","23.30","23.05","38.64M","0.22%"
"10/28/2025","23.10","23.65","24.00","23.00","24.31M","-2.33%"
"10/27/2025","23.65","22.80","24.50","22.80","68.92M","-5.40%"
"10/24/2025","25.00","24.95","25.40","24.50","23.75M","0.20%"
"10/23/2025","24.95","24.45","25.00","24.50","32.61M","2.04%"
"10/22/2025","24.45","25.00","25.25","24.40","59.42M","-2.20%"
"10/21/2025","25.00","25.45","25.75","25.00","37.36M","-1.77%"
"10/20/2025","25.45","25.65","25.95","25.45","42.41M","-0.78%"
"10/17/2025","25.65","25.80","25.95","25.65","50.39M","-0.58%"
"10/16/2025","25.80","25.75","26.00","25.60","40.34M","0.19%"
"10/15/2025","25.75","25.90","26.00","25.70","19.21M","-0.58%"
"10/14/2025","25.90","26.15","26.15","25.80","30.16M","-0.96%"
"10/13/2025","26.15","26.00","26.20","26.05","13.71M","0.58%"
"10/10/2025","26.00","26.00","26.00","25.95","14.72M","0.00%"
"10/09/2025","26.00","26.20","26.30","26.00","15.78M","-0.76%"
"10/08/2025","26.20","26.00","26.50","26.00","15.11M","0.77%"
"10/07/2025","26.00","26.00","26.25","26.00","45.86M","0.00%"
"10/06/2025","26.00","26.50","27.00","25.85","19.17M","-1.89%"
"10/03/2025","26.50","25.80","26.95","25.80","71.74M","2.71%"
"10/02/2025","25.80","25.65","26.00","25.65","11.52M","0.58%"
"09/30/2025","25.65","25.70","25.70","25.60","10.48M","-0.19%"
"09/29/2025","25.70","25.85","26.45","25.70","13.20M","-0.58%"
"09/26/2025","25.85","25.50","25.95","25.30","20.58M","1.37%"
"09/25/2025","25.50","24.90","25.70","25.00","25.20M","2.41%"
"09/24/2025","24.90","25.00","25.00","24.75","47.31M","0.40%"
"09/23/2025","24.80","26.10","26.00","24.55","19.77M","-4.98%"
"09/22/2025","26.10","25.90","26.10","25.90","10.57M","0.77%"
"09/19/2025","25.90","26.95","26.95","25.25","29.41M","-4.07%"
"09/18/2025","27.00","27.10","27.40","27.00","37.24M","-0.37%"
"09/17/2025","27.10","27.10","27.35","27.05","17.48M","0.00%"
"09/16/2025","27.10","27.00","27.40","27.00","11.51M","0.37%"
"09/15/2025","27.00","26.80","27.05","26.65","37.70M","0.75%"
"09/12/2025","26.80","26.45","26.95","26.40","40.96M","1.32%"
"09/11/2025","26.45","26.50","26.50","26.40","25.32M","-0.19%"
"09/10/2025","26.50","25.90","26.50","26.00","40.28M","2.32%"
"09/09/2025","25.90","25.70","26.00","25.70","26.12M","0.78%"
"09/08/2025","25.70","25.90","25.90","25.70","22.39M","-0.77%"
"09/04/2025","25.90","25.60","26.25","25.90","18.44M","1.17%"
"09/03/2025","25.60","25.85","25.85","25.50","43.03M","-0.97%"
"09/02/2025","25.85","26.20","26.25","25.85","29.78M","-1.34%"
"09/01/2025","26.20","26.50","27.00","26.10","31.95M","-1.13%"
"08/29/2025","26.50","27.00","27.00","26.40","26.85M","-1.85%"
"08/28/2025","27.00","27.20","27.50","26.95","102.18M","-0.74%"
"08/27/2025","27.20","27.50","27.60","27.05","39.34M","-1.09%"
"08/26/2025","27.50","27.45","27.50","27.20","21.44M","0.18%"
"08/25/2025","27.45","27.00","27.45","27.05","15.69M","1.67%"
"08/22/2025","27.00","26.95","27.10","26.65","26.59M","0.19%"
"08/21/2025","26.95","27.40","27.40","26.40","30.33M","-1.64%"
"08/20/2025","27.40","27.45","27.50","27.30","18.85M","-0.18%"
"08/19/2025","27.45","27.50","27.55","27.35","38.08M","-0.18%"
"08/18/2025","27.50","27.95","27.75","27.30","30.16M","-1.61%"
"08/15/2025","27.95","27.65","28.00","27.75","10.81M","1.08%"
"08/14/2025","27.65","27.60","28.00","27.60","46.41M","0.18%"
"08/13/2025","27.60","27.55","27.80","27.50","84.99M","0.18%"
"08/12/2025","27.55","27.60","27.75","27.50","61.09M","-0.54%"
"08/11/2025","27.70","27.60","27.70","27.50","28.76M","0.36%"
"08/08/2025","27.60","27.40","27.95","27.50","55.01M","0.73%"
"08/07/2025","27.40","27.50","27.65","27.40","49.75M","-0.36%"
"08/06/2025","27.50","27.35","27.85","27.30","56.24M","0.55%"
"08/05/2025","27.35","27.80","28.15","27.20","36.72M","-1.62%"
"08/04/2025","27.80","28.00","28.15","27.50","28.29M","-0.71%"
"08/01/2025","28.00","28.35","28.50","28.00","32.72M","0.36%"
"07/31/2025","27.90","28.00","28.20","27.90","43.29M","1.09%"
"07/30/2025","27.60","27.20","27.90","27.45","43.05M","1.47%"
"07/29/2025","27.20","27.30","27.80","27.05","36.81M","-0.37%"
"07/28/2025","27.30","27.70","28.95","27.30","29.06M","-1.44%"
"07/25/2025","27.70","28.50","28.50","27.50","42.42M","-2.81%"
"07/24/2025","28.50","28.50","28.95","28.35","65.00M","0.00%"
"07/23/2025","28.50","27.50","28.50","27.35","98.62M","3.64%"
"07/22/2025","27.50","26.50","27.60","26.30","102.88M","3.77%"
"07/21/2025","26.50","26.90","26.90","26.20","61.73M","-1.30%"
"07/18/2025","26.85","27.45","28.00","26.55","113.80M","-2.19%"
"07/17/2025","27.45","27.00","28.50","26.90","168.10M","2.43%"
"07/16/2025","26.80","24.90","26.95","25.15","124.64M","7.63%"
"07/14/2025","24.90","24.60","26.20","24.50","138.03M","0.40%"
"07/11/2025","24.80","23.45","24.90","23.20","172.92M","7.36%"
"07/10/2025","23.10","22.25","23.30","22.35","174.22M","3.82%"
"07/09/2025","22.25","22.10","22.45","22.20","83.04M","0.68%"
"07/08/2025","22.10","22.05","22.45","22.00","124.25M","0.23%"
"07/07/2025","22.05","22.50","22.60","22.00","42.02M","-2.00%"
"07/04/2025","22.50","22.50","23.00","22.50","43.63M","0.00%"
"07/03/2025","22.50","23.10","23.50","22.50","62.62M","-2.60%"
"07/02/2025","23.10","22.90","23.15","22.55","30.71M","0.87%"
"07/01/2025","22.90","22.10","23.00","22.00","19.77M","3.62%"
"06/30/2025","22.10","22.10","22.70","21.80","328.38M","0.00%"
"06/27/2025","22.10","22.65","22.30","22.10","56.02M","-2.43%"
"06/26/2025","22.65","23.10","23.25","22.00","76.19M","-1.95%"
"06/25/2025","23.10","22.80","23.35","22.80","48.59M","1.32%"
"06/24/2025","22.80","22.40","22.95","22.40","55.60M","1.79%"
"06/23/2025","22.40","21.90","22.40","22.15","37.93M","2.28%"
"06/20/2025","21.90","21.80","22.45","21.75","23.56M","0.46%"
"06/19/2025","21.80","20.95","22.25","21.15","35.99M","4.06%"
"06/18/2025","20.95","20.05","21.80","20.05","48.64M","4.49%"
"06/17/2025","20.05","20.50","21.00","20.00","64.22M","-2.20%"
"06/16/2025","20.50","20.15","21.45","20.15","92.70M","-8.28%"
"06/13/2025","22.35","22.25","22.50","22.35","22.82M","0.45%"
"06/11/2025","22.25","22.10","22.75","22.20","35.05M","0.68%"
"06/10/2025","22.10","23.20","23.40","22.00","88.30M","-4.74%"
"06/05/2025","23.20","22.00","23.20","21.90","26.26M","5.45%"
"06/04/2025","22.00","21.85","22.45","21.85","38.76M","0.69%"
"06/03/2025","21.85","22.00","22.25","21.65","34.51M","-0.68%"
"06/02/2025","22.00","22.00","22.20","21.50","55.17M","0.00%"
"05/30/2025","22.00","22.00","22.15","21.80","53.97M","0.00%"
"05/29/2025","22.00","22.25","22.35","22.00","22.91M","-0.45%"
"05/28/2025","22.10","22.00","22.10","22.00","22.41M","0.45%"
"05/27/2025","22.00","21.95","22.00","21.75","23.69M","0.23%"
"05/26/2025","21.95","21.60","22.10","21.70","35.93M","1.62%"
"05/23/2025","21.60","21.50","22.10","21.50","26.90M","0.47%"
"05/22/2025","21.50","21.85","22.50","21.50","27.74M","-1.60%"
"05/21/2025","21.85","22.80","22.90","21.85","35.10M","-4.17%"
"05/20/2025","22.80","23.00","23.30","22.60","18.35M","-0.87%"
"05/19/2025","23.00","23.50","23.65","23.00","45.12M","-2.13%"
"05/16/2025","23.50","22.30","23.50","22.30","32.05M","6.82%"
"05/15/2025","22.00","21.45","22.35","21.30","10.45M","2.56%"
"05/14/2025","21.45","21.30","21.45","21.30","51.90M","0.70%"
"05/13/2025","21.30","21.30","21.45","21.25","36.79M","0.00%"
"05/12/2025","21.30","21.30","21.50","21.30","29.43M","0.00%"
"05/09/2025","21.30","21.80","21.80","21.30","45.17M","-2.29%"
"05/08/2025","21.80","21.55","22.25","21.65","65.76M","1.16%"
"05/07/2025","21.55","21.25","21.70","21.40","21.20M","1.41%"
"05/06/2025","21.25","21.05","21.65","21.00","103.92M","0.95%"
"05/05/2025","21.05","21.90","21.85","21.05","42.91M","-3.88%"
"05/02/2025","21.90","22.00","22.30","21.50","52.82M","-2.67%"
"04/30/2025","22.50","22.00","23.00","22.00","25.04M","-6.44%"
"04/29/2025","24.05","23.70","24.10","23.80","35.57M","1.48%"
"04/28/2025","23.70","23.80","24.00","23.70","60.87M","-0.42%"
"04/25/2025","23.80","23.90","24.00","23.70","40.56M","-0.42%"
"04/24/2025","23.90","23.70","24.10","23.70","48.50M","0.84%"
"04/23/2025","23.70","22.65","23.75","22.90","30.55M","4.64%"
"04/22/2025","22.65","22.10","22.80","22.15","38.61M","2.49%"
"04/17/2025","22.10","21.50","22.20","21.45","32.86M","2.79%"
"04/16/2025","21.50","21.75","22.45","21.40","68.20M","0.47%"
"04/15/2025","21.40","20.75","21.60","20.50","28.05M","3.13%"
"04/14/2025","20.75","20.45","20.75","20.30","55.99M","1.47%"
"04/11/2025","20.45","20.75","20.90","20.35","73.22M","-1.45%"
"04/10/2025","20.75","21.00","22.50","20.50","77.86M","-1.19%"
"04/09/2025","21.00","21.00","21.30","20.00","51.38M","0.00%"
"04/08/2025","21.00","20.55","21.45","20.05","56.50M","2.19%"
"04/07/2025","20.55","22.60","22.65","20.50","31.83M","-9.27%"
"04/04/2025","22.65","22.50","22.65","22.40","16.36M","0.44%"
"04/03/2025","22.55","22.65","22.70","22.20","22.83M","-0.44%"
"04/02/2025","22.65","21.95","22.80","21.95","15.04M","1.34%"
"03/28/2025","22.35","22.00","22.35","21.70","24.75M","1.59%"
"03/27/2025","22.00","22.50","22.65","21.95","64.96M","-2.22%"
"03/26/2025","22.50","22.45","22.75","22.00","43.79M","0.22%"
"03/25/2025","22.45","22.50","22.90","22.00","36.60M","-0.22%"
"03/24/2025","22.50","22.10","23.00","22.00","37.23M","1.81%"
"03/21/2025","22.10","22.00","22.35","21.95","38.33M","0.45%"
"03/20/2025","22.00","22.40","22.65","21.80","20.98M","-1.79%"
"03/19/2025","22.40","23.20","23.10","22.40","30.61M","-3.45%"
"03/18/2025","23.20","23.35","23.45","23.00","36.76M","-0.64%"
"03/17/2025","23.35","23.40","23.50","23.35","10.56M","-0.21%"
"03/14/2025","23.40","23.65","23.95","23.40","30.70M","-1.06%"
"03/13/2025","23.65","23.90","23.95","23.65","29.16M","-1.05%"
"03/12/2025","23.90","23.95","23.95","23.80","15.53M","-0.21%"
"03/11/2025","23.95","24.40","25.50","23.85","28.35M","-1.84%"
"03/10/2025","24.40","23.85","24.70","23.50","30.42M","2.31%"
"03/07/2025","23.85","23.95","24.00","23.50","31.50M","-0.42%"
"03/06/2025","23.95","24.00","24.00","23.50","43.87M","-0.21%"
"03/05/2025","24.00","24.10","24.45","23.55","35.60M","-0.41%"
"03/04/2025","24.10","24.95","24.95","24.10","18.18M","-3.41%"
"03/03/2025","24.95","25.60","25.70","24.95","16.88M","-2.54%"
"02/28/2025","25.60","25.70","25.75","25.60","28.63M","-0.39%"
"02/27/2025","25.70","25.70","26.35","25.65","31.21M","0.00%"
"02/26/2025","25.70","25.65","25.70","25.60","36.55M","0.19%"
"02/25/2025","25.65","25.80","25.80","25.60","36.85M","-0.58%"
"02/24/2025","25.80","26.50","26.50","25.80","15.51M","-2.64%"
"02/21/2025","26.50","26.90","26.80","26.10","16.77M","-1.49%"
"02/20/2025","26.90","27.50","27.40","26.90","13.62M","-2.18%"
"02/19/2025","27.50","27.75","27.70","27.35","65.10M","-0.90%"
"02/18/2025","27.75","28.10","28.15","27.20","54.77M","-1.25%"
"02/17/2025","28.10","28.15","28.25","28.00","143.65M","-0.18%"
"02/14/2025","28.15","28.15","28.20","28.05","29.71M","0.00%"
"02/13/2025","28.15","28.10","28.30","28.05","17.26M","0.18%"
"02/12/2025","28.10","28.10","28.50","28.00","19.59M","0.00%"
"02/11/2025","28.10","28.00","28.10","27.80","38.73M","0.36%"
"02/10/2025","28.00","28.00","28.90","27.80","40.21M","0.00%"
"02/07/2025","28.00","27.60","28.00","27.60","23.64M","1.45%"
"02/06/2025","27.60","27.80","28.15","27.35","61.59M","-0.72%"
"02/05/2025","27.80","26.15","27.80","26.45","473.22M","6.31%"
"02/04/2025","26.15","26.00","26.25","26.00","9.82M","0.58%"
"02/03/2025","26.00","26.00","26.10","26.00","15.40M","0.00%"
"01/31/2025","26.00","26.30","26.45","26.00","19.70M","-1.14%"
"01/30/2025","26.30","26.70","26.65","26.20","20.51M","-1.50%"
"01/29/2025","26.70","27.00","27.00","26.70","16.20M","-1.11%"
"01/28/2025","27.00","27.80","27.90","26.60","43.99M","-2.88%"
"01/27/2025","27.80","25.30","27.80","25.60","50.99M","9.88%"
"01/24/2025","25.30","24.70","25.70","25.00","32.15M","2.43%"
"01/23/2025","24.70","24.55","25.00","24.55","24.34M","0.61%"
"01/22/2025","24.55","24.20","24.65","24.25","91.99M","1.45%"
"01/21/2025","24.20","24.10","24.50","24.00","44.04M","0.41%"
"01/20/2025","24.10","24.15","24.45","24.10","14.51M","-0.21%"
"01/17/2025","24.15","24.55","24.50","24.00","49.13M","-1.63%"
"01/16/2025","24.55","24.55","24.55","24.40","27.33M","0.00%"
"01/15/2025","24.55","24.55","24.65","24.50","16.84M","0.00%"
"01/14/2025","24.55","24.45","24.70","24.50","17.32M","0.41%"
"01/13/2025","24.45","24.50","24.80","24.45","13.73M","-0.20%"
"01/10/2025","24.50","25.00","25.20","24.50","33.90M","-0.81%"
"01/09/2025","24.70","24.50","24.95","24.50","11.67M","0.82%"
"01/08/2025","24.50","24.75","24.85","24.35","25.46M","-1.01%"
"01/07/2025","24.75","25.00","26.50","24.50","47.05M","-1.00%"
"01/06/2025","25.00","24.50","25.05","24.60","54.33M","2.04%"
"01/03/2025","24.50","24.10","24.55","24.30","19.47M","1.66%"
"01/02/2025","24.10","23.85","24.40","24.00","17.82M","1.05%"
"12/31/2024","23.85","24.00","24.15","23.85","30.26M","-0.62%"
"12/30/2024","24.00","24.00","24.20","23.95","46.57M","0.00%"
"12/27/2024","24.00","24.70","24.80","24.00","35.44M","-2.83%"
"12/24/2024","24.70","24.50","24.75","24.50","10.00M","0.61%"
"12/23/2024","24.55","24.00","24.65","24.00","18.41M","2.29%"
"12/20/2024","24.00","24.00","24.80","24.00","23.06M","0.00%"
"12/19/2024","24.00","23.90","24.00","23.85","14.80M","0.42%"
"12/18/2024","23.90","23.60","24.00","23.50","7.67M","1.27%"
"12/17/2024","23.60","24.00","24.00","23.55","10.95M","-1.67%"
"12/16/2024","24.00","24.15","24.05","23.90","20.48M","-0.62%"
"12/13/2024","24.15","24.00","25.00","24.10","17.09M","0.62%"
"12/12/2024","24.00","24.05","24.00","23.70","7.82M","-0.21%"
"12/11/2024","24.05","24.15","24.20","24.05","13.66M","-0.41%"
"12/10/2024","24.15","24.10","24.30","23.00","15.36M","0.21%"
"12/09/2024","24.10","24.80","24.75","24.10","51.06M","-2.82%"
"12/06/2024","24.80","24.05","24.80","24.00","15.99M","3.12%"
"12/05/2024","24.05","24.50","24.40","24.05","35.62M","-1.84%"
"12/04/2024","24.50","24.00","24.50","24.00","41.02M","2.08%"
