"Date","Price","Open","High","Low","Vol.","Change %"
"08/29/2024","184.00","184.00","184.00","184.00","1.59M","0.00%"
"08/30/2024","180.00","184.00","180.00","180.00","1.22M","-2.17%"
"09/02/2024","180.00","180.00","180.00","180.00","4.66M","0.00%"
"09/03/2024","180.00","180.00","180.00","180.00","997.62K","0.00%"
"09/04/2024","180.00","180.00","180.00","180.00","1.08M","0.00%"
"09/05/2024","180.00","180.00","180.00","180.00","715.02K","0.00%"
"09/06/2024","179.00","180.00","179.00","179.00","690.40K","-0.56%"
"09/09/2024","179.00","179.00","179.00","179.00","4.19M","0.00%"
"09/10/2024","192.50","179.00","192.50","180.00","2.74M","7.54%"
"09/11/2024","192.50","192.50","192.50","192.50","1.33M","0.00%"
"09/12/2024","192.50","192.50","192.50","192.50","2.30M","0.00%"
"09/13/2024","192.20","192.50","192.20","192.20","1.88M","-0.16%"
"09/17/2024","192.20","192.20","192.20","192.20","425.67K","0.00%"
"09/18/2024","192.00","192.20","192.00","192.00","1.81M","-0.10%"
"09/19/2024","192.00","192.00","192.00","192.00","690.44K","0.00%"
"09/20/2024","199.80","192.00","199.80","197.00","2.25M","4.06%"
"09/23/2024","199.80","199.80","199.80","199.80","372.47K","0.00%"
"09/24/2024","199.80","199.80","199.80","199.80","540.56K","0.00%"
"09/25/2024","199.80","199.80","199.80","199.80","348.58K","0.00%"
"09/26/2024","191.00","199.80","191.00","191.00","404.98K","-4.40%"
"09/27/2024","191.00","191.00","191.00","191.00","185.84K","0.00%"
"09/30/2024","191.00","191.00","191.00","191.00","346.30K","0.00%"
"10/02/2024","190.00","191.00","190.00","190.00","1.78M","-0.52%"
"10/03/2024","190.30","190.00","190.30","190.30","617.88K","0.16%"
"10/04/2024","190.30","190.30","190.30","190.30","145.88K","0.00%"
"10/07/2024","191.10","190.30","191.10","191.10","415.19K","0.42%"
"10/08/2024","190.00","191.10","190.00","190.00","775.62K","-0.58%"
"10/09/2024","190.00","190.00","190.00","190.00","344.46K","0.00%"
"10/10/2024","190.00","190.00","190.00","190.00","387.85K","0.00%"
"10/11/2024","191.00","190.00","191.00","191.00","1.01M","0.53%"
"10/14/2024","191.00","191.00","191.00","191.00","153.17K","0.00%"
"10/15/2024","191.00","191.00","191.00","191.00","303.54K","0.00%"
"10/16/2024","191.00","191.00","191.00","191.00","210.00K","0.00%"
"10/17/2024","191.00","191.00","191.00","191.00","1.36M","0.00%"
"10/18/2024","191.00","191.00","191.00","191.00","459.30K","0.00%"
"10/21/2024","188.50","191.00","188.50","188.50","903.11K","-1.31%"
"10/22/2024","188.50","188.50","188.50","188.50","308.66K","0.00%"
"10/23/2024","188.50","188.50","188.50","188.50","1.41M","0.00%"
"10/24/2024","188.50","188.50","188.50","188.50","2.83M","0.00%"
"10/25/2024","184.00","188.50","184.00","184.00","526.68K","-2.39%"
"10/28/2024","184.00","184.00","184.00","184.00","310.69K","0.00%"
"10/29/2024","184.00","184.00","184.00","184.00","227.65K","0.00%"
"10/30/2024","175.10","184.00","175.10","175.10","30.76M","-4.84%"
"10/31/2024","175.10","175.10","175.10","175.10","214.22K","0.00%"
"11/01/2024","175.00","175.10","176.00","175.00","1.56M","-0.06%"
"11/04/2024","170.10","175.00","170.10","170.10","965.01K","-2.80%"
"11/05/2024","169.70","170.10","170.50","169.70","1.57M","-0.24%"
"11/06/2024","169.70","169.70","169.70","169.70","409.16K","0.00%"
"11/07/2024","169.70","169.70","169.70","169.70","908.86K","0.00%"
"11/08/2024","169.00","169.70","169.00","169.00","1.03M","-0.41%"
"11/11/2024","169.00","169.00","169.00","169.00","174.95K","0.00%"
"11/12/2024","170.00","169.00","170.00","170.00","3.51M","0.59%"
"11/13/2024","170.00","170.00","170.00","170.00","442.79K","0.00%"
"11/14/2024","170.00","170.00","170.00","170.00","261.55K","0.00%"
"11/15/2024","170.00","170.00","170.00","170.00","396.88K","0.00%"
"11/18/2024","170.00","170.00","170.00","170.00","552.39K","0.00%"
"11/19/2024","172.00","170.00","172.00","172.00","1.12M","1.18%"
"11/20/2024","172.00","172.00","172.30","172.00","904.11K","0.00%"
"11/21/2024","172.00","172.00","172.00","172.00","2.00M","0.00%"
"11/22/2024","172.00","172.00","172.00","172.00","1.34M","0.00%"
"11/25/2024","172.00","172.00","172.00","172.00","864.92K","0.00%"
"11/26/2024","170.00","172.00","170.00","170.00","4.60M","-1.16%"
"11/27/2024","170.00","170.00","170.00","170.00","789.73K","0.00%"
"11/28/2024","170.00","170.00","170.00","170.00","444.50K","0.00%"
"11/29/2024","170.00","170.00","170.00","170.00","397.97K","0.00%"
"12/02/2024","170.00","170.00","170.00","170.00","1.05M","0.00%"
"12/03/2024","170.00","170.00","170.00","170.00","852.30K","0.00%"
"12/04/2024","170.00","170.00","170.00","170.00","1.53M","0.00%"
"12/05/2024","170.00","170.00","170.00","170.00","11.65M","0.00%"
"12/06/2024","170.10","170.00","170.10","170.10","16.88M","0.06%"
"12/09/2024","170.10","170.10","170.10","170.10","621.31K","0.00%"
"12/10/2024","176.00","170.10","176.00","175.00","24.68M","3.47%"
"12/11/2024","176.00","176.00","176.00","176.00","986.09K","0.00%"
"12/12/2024","176.00","176.00","176.00","176.00","350.14K","0.00%"
"12/13/2024","176.00","176.00","176.00","176.00","332.15K","0.00%"
"12/16/2024","175.00","176.00","175.00","175.00","2.74M","-0.57%"
"12/17/2024","175.00","175.00","175.10","175.00","2.95M","0.00%"
"12/18/2024","175.00","175.00","175.00","175.00","1.66M","0.00%"
"12/19/2024","175.50","175.00","175.50","175.50","1.38M","0.29%"
"12/20/2024","175.50","175.50","175.50","175.50","2.54M","0.00%"
