"Date","Price","Open","High","Low","Vol.","Change %"
"08/29/2023","66,490.34","66,153.23","66,554.65","66,153.23","436.95M","0.51%"
"08/30/2023","66,439.53","66,490.34","66,649.93","66,359.67","637.19M","-0.08%"
"08/31/2023","66,548.99","66,439.53","66,548.99","66,225.71","620.95M","0.16%"
"09/01/2023","67,527.19","66,548.99","67,527.19","66,120.90","503.75M","1.47%"
"09/04/2023","68,279.14","67,568.03","68,302.55","67,568.03","744.76M","1.11%"
"09/05/2023","68,334.68","68,279.50","68,457.06","68,119.51","557.80M","0.08%"
"09/06/2023","68,286.28","68,344.90","68,347.52","67,624.46","378.65M","-0.07%"
"09/07/2023","68,082.11","68,286.28","68,316.40","67,969.08","378.09M","-0.30%"
"09/08/2023","68,143.34","68,082.11","68,199.65","68,082.11","483.49M","0.09%"
"09/11/2023","67,296.18","68,143.34","68,162.71","67,284.52","520.13M","-1.24%"
"09/12/2023","66,760.20","67,198.77","67,198.77","66,485.44","645.51M","-0.80%"
"09/13/2023","67,414.40","66,780.64","67,423.00","66,780.64","569.63M","0.98%"
"09/14/2023","67,347.73","67,419.50","67,471.13","67,243.92","788.54M","-0.10%"
"09/15/2023","67,395.74","67,335.30","67,398.60","67,199.04","408.87M","0.07%"
"09/18/2023","67,877.17","67,395.74","67,880.03","67,395.74","515.28M","0.71%"
"09/19/2023","68,359.22","67,878.20","68,370.90","67,878.20","676.74M","0.71%"
"09/20/2023","68,335.72","68,363.77","68,495.83","68,113.02","566.63M","-0.03%"
"09/21/2023","68,271.14","68,336.40","68,377.26","68,215.40","1.12B","-0.09%"
"09/22/2023","67,324.59","68,271.58","68,310.80","67,277.43","1.03B","-1.39%"
"09/25/2023","66,882.64","67,227.17","67,281.98","66,882.64","408.19M","-0.66%"
"09/26/2023","66,652.17","66,882.64","66,937.30","66,218.36","363.94M","-0.34%"
"09/28/2023","66,448.63","66,665.16","66,710.95","66,399.02","273.80M","-0.31%"
"09/29/2023","66,382.14","66,448.63","66,508.55","65,865.33","292.94M","-0.10%"
"10/03/2023","66,770.97","66,382.14","66,966.66","66,382.14","364.32M","0.59%"
"10/04/2023","66,482.28","66,770.97","66,891.05","66,449.33","657.51M","-0.43%"
"10/05/2023","66,570.19","66,481.99","66,570.19","66,474.70","357.45M","0.13%"
"10/06/2023","66,454.57","66,582.64","67,188.68","66,210.45","374.09M","-0.17%"
"10/09/2023","67,101.57","66,454.57","67,123.22","66,454.57","268.65M","0.97%"
"10/10/2023","66,984.62","67,101.39","67,118.93","66,956.31","257.42M","-0.17%"
"10/11/2023","67,100.49","66,984.32","67,190.54","66,981.09","410.32M","0.17%"
"10/12/2023","67,133.19","67,100.49","67,152.93","67,100.49","309.32M","0.05%"
"10/13/2023","67,200.69","67,122.84","67,214.30","67,121.04","224.07M","0.10%"
"10/16/2023","67,037.93","67,200.03","67,303.23","67,022.49","216.07M","-0.24%"
"10/17/2023","67,326.12","67,037.93","67,326.12","67,037.21","377.97M","0.43%"
"10/18/2023","67,353.23","67,326.12","67,440.22","67,326.12","397.56M","0.04%"
"10/19/2023","67,098.80","67,353.23","67,355.60","67,083.20","298.69M","-0.38%"
"10/20/2023","66,915.41","67,098.80","67,098.80","66,909.15","205.88M","-0.27%"
"10/23/2023","66,876.92","66,915.41","66,924.82","66,860.14","314.62M","-0.06%"
"10/24/2023","67,217.77","66,876.92","67,217.77","66,876.92","319.90M","0.51%"
"10/25/2023","67,206.16","67,217.77","67,383.60","67,206.16","329.56M","-0.02%"
"10/26/2023","67,084.95","67,206.16","67,211.19","67,064.42","267.59M","-0.18%"
"10/27/2023","67,136.58","67,095.50","67,235.67","67,083.31","214.15M","0.08%"
"10/30/2023","68,111.71","67,136.58","68,111.71","67,134.14","430.39M","1.45%"
"10/31/2023","69,236.19","68,111.71","69,264.12","68,111.71","483.27M","1.65%"
"11/01/2023","70,581.76","69,242.66","70,581.76","69,222.13","601.73M","1.94%"
"11/02/2023","70,042.28","70,582.00","70,584.69","70,005.39","525.46M","-0.76%"
"11/03/2023","70,196.93","70,042.28","70,532.21","69,807.45","410.36M","0.22%"
"11/06/2023","70,479.62","70,196.93","70,519.31","70,196.93","391.01M","0.40%"
"11/07/2023","70,613.60","70,479.62","70,625.53","70,456.92","449.28M","0.19%"
"11/08/2023","70,773.38","70,613.60","70,773.38","70,613.60","558.33M","0.23%"
"11/09/2023","70,819.58","70,775.13","70,888.97","70,645.15","569.19M","0.07%"
"11/10/2023","70,854.18","70,819.49","70,873.82","70,807.93","556.70M","0.05%"
"11/13/2023","70,612.81","70,846.27","71,136.14","70,612.81","474.39M","-0.34%"
"11/14/2023","70,876.35","70,612.81","70,876.35","70,609.14","327.43M","0.37%"
"11/15/2023","71,014.34","70,840.72","71,023.15","70,836.50","297.32M","0.19%"
"11/16/2023","71,025.16","71,014.12","71,080.30","71,011.23","483.80M","0.02%"
"11/17/2023","71,112.99","71,025.59","71,169.70","71,013.70","441.58M","0.12%"
"11/20/2023","71,008.78","71,112.99","71,122.32","70,959.16","358.45M","-0.15%"
"11/21/2023","71,066.55","71,008.99","71,079.86","71,007.28","491.40M","0.08%"
"11/22/2023","71,003.98","71,067.29","71,089.79","70,968.35","428.44M","-0.09%"
"11/23/2023","71,052.85","71,009.71","71,055.28","70,990.01","563.70M","0.07%"
"11/24/2023","71,230.49","71,049.18","71,244.95","71,045.31","582.76M","0.25%"
"11/27/2023","71,353.81","71,241.96","71,566.58","70,810.51","746.64M","0.17%"
"11/28/2023","71,041.05","71,353.82","71,438.19","71,000.10","534.62M","-0.44%"
"11/29/2023","71,283.34","71,041.29","71,360.17","71,005.37","360.60M","0.34%"
"11/30/2023","71,365.25","71,284.18","71,388.13","71,219.67","540.09M","0.11%"
"12/01/2023","71,419.87","71,365.27","71,456.61","71,350.81","361.12M","0.08%"
"12/04/2023","70,946.83","71,420.38","71,607.91","70,941.82","358.51M","-0.66%"
"12/05/2023","71,250.17","70,946.83","71,313.85","70,945.55","433.57M","0.43%"
"12/06/2023","71,808.64","71,250.17","71,866.37","71,242.31","690.01M","0.78%"
"12/07/2023","71,457.92","71,811.51","71,859.23","71,418.82","436.56M","-0.49%"
"12/08/2023","71,541.74","71,458.35","71,546.90","70,741.96","503.66M","0.12%"
